DateTime,Temperature,Humidity,Wind Speed,Power Consumption
11/22/2017 17:40,14.15,57.29,4.924,42566.15385
11/22/2017 17:50,13.93,58.46,4.922,40886.15385
11/22/2017 18:00,13.56,60.06,4.92,40283.07692
11/22/2017 18:10,13.11,61.13,4.924,40184.61538
11/22/2017 18:20,12.88,61.93,4.918,40252.30769
11/22/2017 18:30,12.76,62.5,4.925,40270.76923
11/22/2017 18:40,12.48,63.1,4.918,40086.15385
11/22/2017 18:50,12.22,63.7,4.921,39858.46154
11/22/2017 19:00,12.19,63.86,4.916,39587.69231
11/22/2017 19:10,11.96,64.2,4.921,39661.53846
11/22/2017 19:20,11.72,64.7,4.922,39458.46154
11/22/2017 19:30,11.61,64.96,4.923,38990.76923
11/22/2017 19:40,11.53,65.23,4.921,39200
11/22/2017 19:50,11.11,66.17,4.923,38726.15385
11/22/2017 20:00,10.99,67.93,4.918,38609.23077
11/22/2017 20:10,11.44,68.17,4.919,38689.23077
11/22/2017 20:20,11.21,68.9,4.917,38363.07692
11/22/2017 20:30,11.37,69.97,4.92,38104.61538
11/22/2017 20:40,11.69,69.97,4.923,38030.76923
11/22/2017 20:50,11.63,70,4.923,37760
11/22/2017 21:00,11.52,70.3,4.92,37544.61538
11/22/2017 21:10,11.18,71.4,4.916,36947.69231
11/22/2017 21:20,10.98,72.1,4.921,36406.15385
11/22/2017 21:30,10.78,73.4,4.921,35889.23077
11/22/2017 21:40,10.84,74,4.922,35513.84615
11/22/2017 21:50,10.93,73.8,4.925,35532.30769
11/22/2017 22:00,10.7,73.7,4.92,35120
11/22/2017 22:10,10.52,74.6,4.919,34615.38462
11/22/2017 22:20,10.6,75,4.919,33932.30769
11/22/2017 22:30,10.64,74.3,4.919,33261.53846
11/22/2017 22:40,10.5,73.7,4.923,32424.61538
11/22/2017 22:50,10.03,74.9,4.923,31698.46154
11/22/2017 23:00,9.82,76.6,4.918,31113.84615
11/22/2017 23:10,9.71,77.4,4.919,30516.92308
11/22/2017 23:20,9.36,79,4.922,29360
11/22/2017 23:30,9.4,79.2,4.919,28793.84615
11/22/2017 23:40,9.45,79.1,4.922,28006.15385
11/22/2017 23:50,9.39,79.4,4.918,27335.38462
11/23/2017 0:00,9.22,79.5,4.919,26566.15385
11/23/2017 0:10,9,79.8,4.917,26012.30769
11/23/2017 0:20,8.79,80,4.92,25630.76923
11/23/2017 0:30,8.58,80.8,4.917,25212.30769
11/23/2017 0:40,8.47,81.4,4.922,24683.07692
11/23/2017 0:50,8.44,81.6,4.921,24473.84615
11/23/2017 1:00,8.4,81.6,4.917,24215.38462
11/23/2017 1:10,8.35,81.7,4.92,23883.07692
11/23/2017 1:20,8.23,81.8,4.918,23680
11/23/2017 1:30,7.95,82.1,4.916,23532.30769
11/23/2017 1:40,7.73,82.7,4.923,23292.30769
11/23/2017 1:50,7.49,83.5,4.919,22756.92308
11/23/2017 2:00,7.74,83.8,4.913,22436.92308
11/23/2017 2:10,7.8,83,4.922,22276.92308
11/23/2017 2:20,7.56,82.8,4.918,22141.53846
11/23/2017 2:30,7.01,84,4.914,22276.92308
11/23/2017 2:40,7.17,84,4.92,22098.46154
11/23/2017 2:50,7.05,84.2,4.918,21852.30769
11/23/2017 3:00,6.89,84.8,4.916,21686.15385
11/23/2017 3:10,7.02,84.8,4.919,21680
11/23/2017 3:20,6.987,84.4,4.917,21563.07692
11/23/2017 3:30,6.954,84.2,4.918,21593.84615
11/23/2017 3:40,6.845,84,4.912,21544.61538
11/23/2017 3:50,6.796,83.9,4.916,21483.07692
11/23/2017 4:00,6.418,84.2,4.916,21440
11/23/2017 4:10,6.233,84.5,4.915,21520
11/23/2017 4:20,6.093,84.8,4.913,21673.84615
11/23/2017 4:30,5.964,85.5,4.917,21501.53846
11/23/2017 4:40,5.888,85.6,4.914,21507.69231
11/23/2017 4:50,5.688,85.9,4.916,21636.92308
11/23/2017 5:00,5.706,85.9,4.917,21950.76923
11/23/2017 5:10,5.625,86,4.916,22012.30769
11/23/2017 5:20,5.485,85.8,4.916,22147.69231
11/23/2017 5:30,5.418,85.7,4.915,22990.76923
11/23/2017 5:40,5.281,85.7,4.915,23003.07692
11/23/2017 5:50,5.231,85.9,4.916,22880
11/23/2017 6:00,5.393,85.7,4.919,22806.15385
11/23/2017 6:10,5.481,85.4,4.916,22873.84615
11/23/2017 6:20,5.202,85,4.915,22492.30769
11/23/2017 6:30,5.109,85,4.913,21870.76923
11/23/2017 6:40,5.122,85.2,4.913,21156.92308
11/23/2017 6:50,5.226,84.9,4.913,20990.76923
11/23/2017 7:00,5.309,84.6,4.919,21421.53846
11/23/2017 7:10,5.264,84.1,4.912,21858.46154
11/23/2017 7:20,5.209,83.8,4.909,21778.46154
11/23/2017 7:30,5.459,83.5,0.672,22295.38462
11/23/2017 7:40,5.455,82.4,0.083,22276.92308
11/23/2017 7:50,5.381,82.1,0.084,22406.15385
11/23/2017 8:00,5.327,82.1,2.409,23267.69231
11/23/2017 8:10,5.378,82.2,4.919,23907.69231
11/23/2017 8:20,5.521,82,4.917,24664.61538
11/23/2017 8:30,5.515,81.5,4.916,25464.61538
11/23/2017 8:40,5.398,81,4.918,25495.38462
11/23/2017 8:50,5.502,81.2,4.924,25704.61538
11/23/2017 9:00,5.772,80.8,4.919,26043.07692
11/23/2017 9:10,5.797,79.9,4.916,27046.15385
11/23/2017 9:20,5.934,79.3,4.918,27643.07692
11/23/2017 9:30,6.358,78.9,4.918,27846.15385
11/23/2017 9:40,6.56,77.2,4.921,27901.53846
11/23/2017 9:50,6.647,77.4,4.922,28369.23077
11/23/2017 10:00,6.816,77.2,4.922,28510.76923
11/23/2017 10:10,7.01,76.4,4.92,28793.84615
11/23/2017 10:20,7.66,75.6,4.921,29095.38462
11/23/2017 10:30,8.41,73.2,4.922,29587.69231
11/23/2017 10:40,8.92,71,4.922,29667.69231
11/23/2017 10:50,9.44,69,4.923,30067.69231
11/23/2017 11:00,9.99,66.77,4.919,30338.46154
11/23/2017 11:10,10.42,64.53,4.918,30640
11/23/2017 11:20,10.85,63.53,4.924,30486.15385
11/23/2017 11:30,11.35,62.33,4.919,30480
11/23/2017 11:40,11.89,60.13,4.921,30541.53846
11/23/2017 11:50,12.29,57.82,4.923,30769.23077
11/23/2017 12:00,12.77,57.02,4.92,30935.38462
11/23/2017 12:10,13.3,54.55,4.925,31070.76923
11/23/2017 12:20,14.01,52.59,4.923,30996.92308
11/23/2017 12:30,14.36,49.85,4.924,31267.69231
11/23/2017 12:40,14.68,46.78,4.923,31526.15385
11/23/2017 12:50,15.31,46.18,4.922,31316.92308
11/23/2017 13:00,15.42,45.08,4.915,31212.30769
11/23/2017 13:10,15.99,44.44,4.92,31120
11/23/2017 13:20,16.93,44.28,4.917,31464.61538
11/23/2017 13:30,17.05,42.88,4.917,31015.38462
11/23/2017 13:40,17.3,42.61,4.916,30769.23077
11/23/2017 13:50,17.4,43.68,4.92,30861.53846
11/23/2017 14:00,17.6,44.21,4.922,30615.38462
11/23/2017 14:10,17.43,45.55,4.919,30898.46154
11/23/2017 14:20,17.12,46.11,4.917,30855.38462
11/23/2017 14:30,16.46,46.71,4.917,30892.30769
11/23/2017 14:40,16.55,52.02,4.916,30824.61538
11/23/2017 14:50,16.22,53.12,4.917,30898.46154
11/23/2017 15:00,15.89,53.12,4.923,30880
11/23/2017 15:10,15.72,52.75,4.917,31150.76923
11/23/2017 15:20,15.75,52.12,4.919,30781.53846
11/23/2017 15:30,15.9,51.89,4.918,30369.23077
11/23/2017 15:40,16.21,51.35,4.918,30523.07692
11/23/2017 15:50,16.36,50.92,4.917,30006.15385
11/23/2017 16:00,16.41,50.45,4.921,30049.23077
11/23/2017 16:10,16.35,50.42,4.92,30036.92308
11/23/2017 16:20,16.34,50.08,4.915,30320
11/23/2017 16:30,16.36,50.42,4.914,30166.15385
11/23/2017 16:40,16.3,50.12,4.913,30880
11/23/2017 16:50,16.39,49.82,4.915,31870.76923
11/23/2017 17:00,16.15,50.02,4.921,32615.38462
11/23/2017 17:10,15.99,50.38,4.919,34104.61538
11/23/2017 17:20,15.93,50.98,4.929,36806.15385
11/23/2017 17:30,15.83,52.22,4.917,39643.07692
11/23/2017 17:40,15.41,54.42,4.914,40264.61538
11/23/2017 17:50,14.71,56.79,4.916,40196.92308
11/23/2017 18:00,14.13,58.56,4.922,40153.84615
11/23/2017 18:10,13.72,60.09,4.919,40387.69231
11/23/2017 18:20,13.34,61.66,4.916,40393.84615
11/23/2017 18:30,12.96,63.13,4.917,40332.30769
11/23/2017 18:40,12.67,63.7,4.921,40233.84615
11/23/2017 18:50,12.43,64.26,4.916,40024.61538
11/23/2017 19:00,12.3,64.83,4.916,39932.30769
11/23/2017 19:10,12.27,65.13,4.919,40141.53846
11/23/2017 19:20,12.11,65.63,4.92,40153.84615
11/23/2017 19:30,11.98,66,4.917,39833.84615
11/23/2017 19:40,11.86,66.57,4.922,39298.46154
11/23/2017 19:50,11.53,67.43,4.924,39200
11/23/2017 20:00,11.46,68.64,4.92,38966.15385
11/23/2017 20:10,11.85,67.6,4.923,39224.61538
11/23/2017 20:20,12.3,66.17,4.92,39156.92308
11/23/2017 20:30,12.54,64.5,4.916,38886.15385
11/23/2017 20:40,12.47,63.5,4.919,38615.38462
11/23/2017 20:50,12.25,64.16,4.92,38381.53846
11/23/2017 21:00,11.98,64.86,4.916,37778.46154
11/23/2017 21:10,11.57,66.77,4.919,37716.92308
11/23/2017 21:20,11.34,68.03,4.925,37138.46154
11/23/2017 21:30,10.88,69.57,4.922,36436.92308
11/23/2017 21:40,10.67,70.6,4.919,35723.07692
11/23/2017 21:50,10.75,70.8,4.926,35150.76923
11/23/2017 22:00,10.6,70.9,4.917,34640
11/23/2017 22:10,10.3,72.2,4.92,34209.23077
11/23/2017 22:20,10.23,72.4,4.925,33864.61538
11/23/2017 22:30,10.07,73,4.918,33156.92308
11/23/2017 22:40,9.86,73.9,4.923,32695.38462
11/23/2017 22:50,9.67,74.9,4.923,31809.23077
11/23/2017 23:00,9.63,75.2,4.919,30695.38462
11/23/2017 23:10,9.65,75.1,4.92,30116.92308
11/23/2017 23:20,9.55,75.2,4.921,29569.23077
11/23/2017 23:30,9.43,75.1,4.922,28886.15385
11/23/2017 23:40,9.24,76,4.923,28067.69231
11/23/2017 23:50,9.03,76.8,4.924,27403.07692
11/24/2017 0:00,9.07,77.2,4.919,26732.30769
11/24/2017 0:10,8.97,76.7,4.917,26344.61538
11/24/2017 0:20,8.69,77.6,4.92,25870.76923
11/24/2017 0:30,8.55,77.9,4.919,25593.84615
11/24/2017 0:40,8.46,78.3,4.92,25280
11/24/2017 0:50,8.46,78.3,4.923,24886.15385
11/24/2017 1:00,8.42,78,4.918,24363.07692
11/24/2017 1:10,8.34,77.9,4.916,23827.69231
11/24/2017 1:20,8.18,78.1,4.919,23550.76923
11/24/2017 1:30,8.01,78.5,4.915,23501.53846
11/24/2017 1:40,7.82,78.9,4.916,23212.30769
11/24/2017 1:50,7.68,79.3,4.921,23187.69231
11/24/2017 2:00,7.65,79.5,4.914,22676.92308
11/24/2017 2:10,7.58,79.9,4.921,22449.23077
11/24/2017 2:20,7.51,80.3,4.919,22578.46154
11/24/2017 2:30,7.55,80.3,4.92,22436.92308
11/24/2017 2:40,7.52,80.2,4.915,22455.38462
11/24/2017 2:50,7.41,80.1,4.92,22104.61538
11/24/2017 3:00,7.3,80.3,4.914,21870.76923
11/24/2017 3:10,7.26,80.4,4.918,22030.76923
11/24/2017 3:20,7.47,80.3,4.926,21870.76923
11/24/2017 3:30,7.54,78.8,4.917,21427.69231
11/24/2017 3:40,7.45,78.6,4.918,21673.84615
11/24/2017 3:50,7.58,77.9,4.917,21655.38462
11/24/2017 4:00,7.42,76.8,4.916,21827.69231
11/24/2017 4:10,7.6,77,4.914,21870.76923
11/24/2017 4:20,7.96,74.8,4.913,21993.84615
11/24/2017 4:30,8.08,73.3,4.916,21698.46154
11/24/2017 4:40,8.09,71.9,4.919,21932.30769
11/24/2017 4:50,8.46,70.8,4.917,21913.84615
11/24/2017 5:00,8.56,69.24,4.917,22215.38462
11/24/2017 5:10,8.94,67.37,4.913,22283.07692
11/24/2017 5:20,9.18,64.56,4.913,22590.76923
11/24/2017 5:30,9.04,64.26,4.914,23267.69231
11/24/2017 5:40,8.9,64.83,4.918,23126.15385
11/24/2017 5:50,9.01,63.53,4.916,23027.69231
11/24/2017 6:00,8.65,65.87,4.917,22953.84615
11/24/2017 6:10,8,69.3,4.918,23015.38462
11/24/2017 6:20,8.41,68.57,4.914,22763.07692
11/24/2017 6:30,8.88,65.9,4.917,22252.30769
11/24/2017 6:40,9.01,63.36,4.914,21446.15385
11/24/2017 6:50,9.13,62.03,4.914,21033.84615
11/24/2017 7:00,9.28,60.66,4.922,21446.15385
11/24/2017 7:10,9.18,59.89,4.917,22030.76923
11/24/2017 7:20,9.2,59.66,4.918,22393.84615
11/24/2017 7:30,9.12,59.73,4.916,21987.69231
11/24/2017 7:40,8.85,61.13,4.918,21563.07692
11/24/2017 7:50,8.73,61.33,4.922,21649.23077
11/24/2017 8:00,8.8,60.23,4.919,22080
11/24/2017 8:10,8.94,59.76,4.916,22830.76923
11/24/2017 8:20,8.7,61.13,4.918,23366.15385
11/24/2017 8:30,8.72,61.13,4.921,24252.30769
11/24/2017 8:40,9.05,60.09,4.921,24652.30769
11/24/2017 8:50,9.13,58.99,4.916,24910.76923
11/24/2017 9:00,9.12,59.29,4.918,25163.07692
11/24/2017 9:10,9.16,59.33,4.922,25704.61538
11/24/2017 9:20,9.89,57.96,4.923,26338.46154
11/24/2017 9:30,10.67,52.49,4.925,26873.84615
11/24/2017 9:40,11.37,49.28,4.925,27126.15385
11/24/2017 9:50,11.81,47.31,4.924,27058.46154
11/24/2017 10:00,12.44,44.88,4.923,27883.07692
11/24/2017 10:10,12.77,44.04,4.924,28572.30769
11/24/2017 10:20,13.22,42.88,4.916,29046.15385
11/24/2017 10:30,13.84,40.14,4.922,29089.23077
11/24/2017 10:40,14.49,39.91,4.92,29255.38462
11/24/2017 10:50,14.89,38.84,4.919,29421.53846
11/24/2017 11:00,15.37,37.97,4.914,29563.07692
11/24/2017 11:10,15.88,36.64,4.919,29975.38462
11/24/2017 11:20,16.2,35.74,4.922,30369.23077
11/24/2017 11:30,16.15,36.1,4.916,30720
11/24/2017 11:40,16.38,36.17,4.922,30615.38462
11/24/2017 11:50,16.63,33.53,4.913,30129.23077
11/24/2017 12:00,16.69,34.77,4.914,29766.15385
11/24/2017 12:10,16.93,35.14,4.915,29876.92308
11/24/2017 12:20,16.92,34.37,4.918,29624.61538
11/24/2017 12:30,16.98,35.14,4.917,29556.92308
11/24/2017 12:40,17.07,35.6,4.914,29587.69231
11/24/2017 12:50,17.23,36.87,4.917,29723.07692
11/24/2017 13:00,17.14,37.97,4.912,29778.46154
11/24/2017 13:10,17.15,38.47,4.916,30166.15385
11/24/2017 13:20,17.28,38.87,4.917,30541.53846
11/24/2017 13:30,17.22,38.91,4.915,30061.53846
11/24/2017 13:40,17.21,39.34,4.917,30184.61538
11/24/2017 13:50,17.31,40.14,4.92,29729.23077
11/24/2017 14:00,17.37,42.21,4.918,29710.76923
11/24/2017 14:10,17.33,42.24,4.917,29581.53846
11/24/2017 14:20,17.56,42.34,4.917,29784.61538
11/24/2017 14:30,17.64,43.68,4.916,29803.07692
11/24/2017 14:40,17.78,43.64,4.915,29532.30769
11/24/2017 14:50,17.95,43.41,4.915,29729.23077
11/24/2017 15:00,18.17,41.74,4.925,29790.76923
11/24/2017 15:10,18.25,42.64,4.917,29723.07692
11/24/2017 15:20,18.42,41.98,4.918,29335.38462
11/24/2017 15:30,18.54,42.58,4.915,29440
11/24/2017 15:40,18.45,42.44,4.914,29470.76923
11/24/2017 15:50,18.42,42.64,4.92,29070.76923
11/24/2017 16:00,18.47,42.94,4.917,28923.07692
11/24/2017 16:10,18.5,43.31,4.911,29101.53846
11/24/2017 16:20,18.49,43.74,4.914,29187.69231
11/24/2017 16:30,18.34,44.44,4.913,29458.46154
11/24/2017 16:40,18.21,44.64,4.915,29827.69231
11/24/2017 16:50,18.09,46.31,4.915,30080
11/24/2017 17:00,17.9,48.18,4.919,30972.30769
11/24/2017 17:10,17.65,50.08,4.915,32295.38462
11/24/2017 17:20,17.41,52.22,4.916,35704.61538
11/24/2017 17:30,17.26,52.82,4.921,37778.46154
11/24/2017 17:40,17.11,54.29,4.92,38707.69231
11/24/2017 17:50,16.86,54.62,4.921,38781.53846
11/24/2017 18:00,16.86,54.29,4.921,38867.69231
11/24/2017 18:10,16.81,54.39,4.922,39446.15385
11/24/2017 18:20,16.79,54.39,4.917,39396.92308
11/24/2017 18:30,16.78,54.49,4.92,39458.46154
11/24/2017 18:40,16.82,54.49,4.918,38892.30769
11/24/2017 18:50,16.73,55.09,4.916,38541.53846
11/24/2017 19:00,16.78,55.26,4.916,38461.53846
11/24/2017 19:10,16.8,56.22,4.92,38701.53846
11/24/2017 19:20,16.64,56.69,4.918,38769.23077
11/24/2017 19:30,16.58,57.22,4.918,38332.30769
11/24/2017 19:40,16.57,57.59,4.92,37932.30769
11/24/2017 19:50,16.75,57.22,4.921,37796.92308
11/24/2017 20:00,16.89,56.39,4.915,37772.30769
11/24/2017 20:10,16.79,56.39,4.919,38147.69231
11/24/2017 20:20,16.64,57.02,4.919,38227.69231
11/24/2017 20:30,16.62,57.16,4.921,38092.30769
11/24/2017 20:40,16.27,59.36,4.92,37895.38462
11/24/2017 20:50,15.61,61.19,4.918,37390.76923
11/24/2017 21:00,15.41,62.13,4.914,37021.53846
11/24/2017 21:10,16.1,62,4.916,36941.53846
11/24/2017 21:20,16.54,59.53,4.923,36750.76923
11/24/2017 21:30,16.57,59.16,4.925,36270.76923
11/24/2017 21:40,16.92,57.96,4.923,35747.69231
11/24/2017 21:50,16.83,58.53,4.926,35341.53846
11/24/2017 22:00,16.95,57.62,4.918,34929.23077
11/24/2017 22:10,16.91,57.32,4.916,34553.84615
11/24/2017 22:20,17.12,55.26,4.925,33969.23077
11/24/2017 22:30,17.14,53.45,3.011,33366.15385
11/24/2017 22:40,17.23,52.99,0.078,32701.53846
11/24/2017 22:50,17.24,52.75,0.076,32043.07692
11/24/2017 23:00,17.24,52.72,0.079,31495.38462
11/24/2017 23:10,17.22,52.62,0.079,30720
11/24/2017 23:20,17.24,52.65,0.076,30030.76923
11/24/2017 23:30,17.22,53.52,0.078,29144.61538
11/24/2017 23:40,17.39,52.92,0.076,28486.15385
11/24/2017 23:50,17.39,52.72,0.077,27950.76923
11/25/2017 0:00,17.41,52.69,0.075,27212.30769
11/25/2017 0:10,17.36,53.35,0.078,26664.61538
11/25/2017 0:20,17.31,53.92,0.075,25981.53846
11/25/2017 0:30,17.36,53.92,0.075,25569.23077
11/25/2017 0:40,17.36,54.09,0.08,25120
11/25/2017 0:50,17.33,54.22,0.075,24701.53846
11/25/2017 1:00,17.32,54.52,0.078,24356.92308
11/25/2017 1:10,17.34,54.75,0.075,23575.38462
11/25/2017 1:20,17.44,54.55,0.078,23280
11/25/2017 1:30,17.5,54.59,0.078,23138.46154
11/25/2017 1:40,17.45,54.45,0.078,23193.84615
11/25/2017 1:50,17.51,54.49,0.077,23163.07692
11/25/2017 2:00,17.53,54.45,0.079,22793.84615
11/25/2017 2:10,17.5,54.25,0.077,22443.07692
11/25/2017 2:20,17.56,53.99,0.077,22449.23077
11/25/2017 2:30,17.49,53.72,0.076,22203.07692
11/25/2017 2:40,17.7,52.99,0.077,22190.76923
11/25/2017 2:50,17.76,52.69,0.078,22258.46154
11/25/2017 3:00,17.77,52.55,0.075,22067.69231
11/25/2017 3:10,17.74,52.02,0.079,21827.69231
11/25/2017 3:20,17.79,51.92,0.077,21840
11/25/2017 3:30,17.82,52.45,0.077,21661.53846
11/25/2017 3:40,17.94,51.68,0.078,21680
11/25/2017 3:50,17.9,51.32,0.076,21753.84615
11/25/2017 4:00,16.93,57.59,0.08,21698.46154
11/25/2017 4:10,16.97,56.62,0.08,21796.92308
11/25/2017 4:20,16.77,57.29,0.076,21661.53846
11/25/2017 4:30,16.31,58.53,0.078,21692.30769
11/25/2017 4:40,15.97,60.49,0.078,21723.07692
11/25/2017 4:50,14.47,62.43,0.075,21661.53846
11/25/2017 5:00,14.22,63.5,0.078,21680
11/25/2017 5:10,14.03,64.26,0.078,22024.61538
11/25/2017 5:20,14.02,64.46,0.077,22320
11/25/2017 5:30,13.95,64.86,0.076,23107.69231
11/25/2017 5:40,14.45,67,0.075,23033.84615
11/25/2017 5:50,14.78,65.9,0.075,22806.15385
11/25/2017 6:00,14.49,64.3,0.076,22523.07692
11/25/2017 6:10,14.22,65.43,0.079,22412.30769
11/25/2017 6:20,14.68,66.2,0.078,22123.07692
11/25/2017 6:30,15.2,64.73,0.076,21532.30769
11/25/2017 6:40,16.05,63.43,0.075,20627.69231
11/25/2017 6:50,15.52,65.27,0.077,19569.23077
11/25/2017 7:00,15.62,63.16,0.078,19803.07692
11/25/2017 7:10,15.28,64.26,0.076,20178.46154
11/25/2017 7:20,15.28,63.53,0.078,20455.38462
11/25/2017 7:30,14.44,65.77,0.077,20461.53846
11/25/2017 7:40,14.18,66.27,0.076,20713.84615
11/25/2017 7:50,14.95,66.3,0.077,20806.15385
11/25/2017 8:00,15.38,63.4,0.076,21556.92308
11/25/2017 8:10,15.19,65.5,0.077,22221.53846
11/25/2017 8:20,15.95,64.76,0.078,23218.46154
11/25/2017 8:30,16.87,60.23,0.078,23950.76923
11/25/2017 8:40,15.78,63.63,0.08,24116.92308
11/25/2017 8:50,15.39,64.73,0.079,24689.23077
11/25/2017 9:00,15.16,64.8,0.078,25255.38462
11/25/2017 9:10,16.28,63.63,0.076,25667.69231
11/25/2017 9:20,17.33,57.52,0.082,26147.69231
11/25/2017 9:30,17.62,55.29,0.08,26738.46154
11/25/2017 9:40,17.93,54.02,0.081,27520
11/25/2017 9:50,18.21,52.15,0.078,27944.61538
11/25/2017 10:00,18.35,50.92,0.081,28240
11/25/2017 10:10,18.34,51.48,0.079,28492.30769
11/25/2017 10:20,18.31,51.52,0.081,28892.30769
11/25/2017 10:30,18.38,51.92,0.081,29267.69231
11/25/2017 10:40,18.46,52.49,0.077,29520
11/25/2017 10:50,18.5,53.62,0.081,29427.69231
11/25/2017 11:00,18.57,53.69,0.078,29864.61538
11/25/2017 11:10,18.68,53.32,0.081,30326.15385
11/25/2017 11:20,18.81,53.19,0.081,30276.92308
11/25/2017 11:30,18.82,52.79,0.082,30449.23077
11/25/2017 11:40,19.06,52.12,0.08,30916.92308
11/25/2017 11:50,19.07,52.09,0.08,30652.30769
11/25/2017 12:00,19.34,52.25,0.079,30615.38462
11/25/2017 12:10,19.4,51.68,0.082,30467.69231
11/25/2017 12:20,19.36,51.52,0.08,30455.38462
11/25/2017 12:30,19.7,51.32,0.081,30547.69231
11/25/2017 12:40,19.68,49.55,0.082,30516.92308
11/25/2017 12:50,19.97,48.55,0.082,30572.30769
11/25/2017 13:00,20.06,48.55,0.083,30996.92308
11/25/2017 13:10,19.97,48.45,4.252,30873.84615
11/25/2017 13:20,20.06,47.91,4.918,31089.23077
11/25/2017 13:30,20.35,47.25,4.918,31298.46154
11/25/2017 13:40,20.11,48.62,0.88,31298.46154
11/25/2017 13:50,20.09,48.98,0.085,30929.23077
11/25/2017 14:00,20.17,49.28,0.082,31138.46154
11/25/2017 14:10,20.02,49.98,0.077,31200
11/25/2017 14:20,20.08,50.48,0.077,31218.46154
11/25/2017 14:30,20.1,50.75,0.081,31206.15385
11/25/2017 14:40,20.06,49.65,0.078,30849.23077
11/25/2017 14:50,19.88,50.35,0.077,30387.69231
11/25/2017 15:00,19.88,49.78,0.085,29963.07692
11/25/2017 15:10,19.99,49.38,0.084,30295.38462
11/25/2017 15:20,20.01,49.58,0.081,30246.15385
11/25/2017 15:30,20.11,49.18,0.086,29747.69231
11/25/2017 15:40,20,48.68,0.082,29926.15385
11/25/2017 15:50,19.97,48.31,0.081,30036.92308
11/25/2017 16:00,19.87,48.38,0.078,29741.53846
11/25/2017 16:10,19.77,48.48,0.077,29236.92308
11/25/2017 16:20,19.74,47.91,0.078,29593.84615
11/25/2017 16:30,19.72,48.64,0.079,30153.84615
11/25/2017 16:40,19.6,49.11,0.083,30916.92308
11/25/2017 16:50,19.58,49.17,0.08,31218.46154
11/25/2017 17:00,19.48,49.54,0.077,31476.92308
11/25/2017 17:10,19.37,50.34,1.995,32861.53846
11/25/2017 17:20,19.27,50.38,4.827,35686.15385
11/25/2017 17:30,19.13,51.21,4.898,37630.76923
11/25/2017 17:40,18.85,52.74,3.19,38147.69231
11/25/2017 17:50,18.51,53.41,1.535,38190.76923
11/25/2017 18:00,18.4,53.58,4.925,38203.07692
11/25/2017 18:10,18.31,53.77,4.925,38516.92308
11/25/2017 18:20,18.14,54.74,4.923,38301.53846
11/25/2017 18:30,18.01,56.68,4.919,38307.69231
11/25/2017 18:40,17.89,59.25,4.921,38178.46154
11/25/2017 18:50,17.6,61.55,4.922,38184.61538
11/25/2017 19:00,17.3,62.08,4.92,38240
11/25/2017 19:10,17.24,62.45,4.921,38227.69231
11/25/2017 19:20,17.04,63.32,4.923,38129.23077
11/25/2017 19:30,16.99,63.65,4.92,38080
11/25/2017 19:40,16.83,64.49,4.923,37784.61538
11/25/2017 19:50,16.67,64.82,4.925,37698.46154
11/25/2017 20:00,16.63,65.12,4.915,37606.15385
11/25/2017 20:10,16.55,65.42,4.917,37532.30769
11/25/2017 20:20,16.39,65.78,4.918,37390.76923
11/25/2017 20:30,16.28,66.65,4.918,37341.53846
11/25/2017 20:40,16.17,66.72,4.919,37126.15385
11/25/2017 20:50,16.02,68.52,4.92,36707.69231
11/25/2017 21:00,15.87,69.96,4.915,36467.69231
11/25/2017 21:10,15.46,70.1,4.919,36344.61538
11/25/2017 21:20,15.45,69.05,4.922,36036.92308
11/25/2017 21:30,15.58,67.45,4.923,35809.23077
11/25/2017 21:40,15.48,68.09,4.919,35150.76923
11/25/2017 21:50,15.46,69.32,4.922,35083.07692
11/25/2017 22:00,15.33,70.2,4.92,35015.38462
11/25/2017 22:10,15.18,69.32,4.919,34572.30769
11/25/2017 22:20,14.96,68.66,4.922,34166.15385
11/25/2017 22:30,14.74,69.56,4.919,33575.38462
11/25/2017 22:40,14.88,69.49,4.919,33366.15385
11/25/2017 22:50,14.78,68.42,4.921,32529.23077
11/25/2017 23:00,14.46,68.66,4.914,31846.15385
11/25/2017 23:10,14.54,67.69,4.919,31070.76923
11/25/2017 23:20,14.44,67.95,4.918,30486.15385
11/25/2017 23:30,14.52,68.89,4.917,29409.23077
11/25/2017 23:40,14.35,70.9,4.924,28830.76923
11/25/2017 23:50,14.17,71.5,4.922,28240
11/26/2017 0:00,14.1,72,4.914,27575.38462
11/26/2017 0:10,14.14,70.2,4.92,26738.46154
11/26/2017 0:20,13.99,70.7,4.92,26129.23077
11/26/2017 0:30,13.93,70.6,4.922,25433.84615
11/26/2017 0:40,13.77,71.8,4.92,25280
11/26/2017 0:50,14.05,71.8,4.923,24843.07692
11/26/2017 1:00,13.83,70.6,4.915,24676.92308
11/26/2017 1:10,13.44,71.4,4.919,24381.53846
11/26/2017 1:20,13.24,72.9,4.919,24400
11/26/2017 1:30,13.22,74,4.918,24049.23077
11/26/2017 1:40,13.09,75,4.923,23458.46154
11/26/2017 1:50,13.11,74.8,4.92,23070.76923
11/26/2017 2:00,13.39,74.3,4.916,22873.84615
11/26/2017 2:10,13.24,73.4,4.92,22744.61538
11/26/2017 2:20,13.17,74.2,4.922,22516.92308
11/26/2017 2:30,13.21,73,4.917,22332.30769
11/26/2017 2:40,13.23,73,4.92,22369.23077
